ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",Area type: Rural,2019,12.62,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",Area type: Urban,2019,44.855,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: National,2019,15.151,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: Rural,2019,6.711,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: Urban,2019,21.252,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: National,2019,17.295,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: Rural,2019,6.443,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: Urban,2019,25.248,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: National,2019,42.308,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: Rural,2019,33.959,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: Urban,2019,46.412,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: National,2019,14.941,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: Rural,2019,4.466,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: Urban,2019,22.898,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",Area type: National,2020,16.625,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",Area type: Rural,2020,6.752,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",Area type: Urban,2020,23.851,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",Area type: National,2020,34.047,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",Area type: Rural,2020,19.303,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",Area type: Urban,2020,43.768,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",Area type: National,2020,14.861,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",Area type: Rural,2020,5.565,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",Area type: Urban,2020,21.737,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",Area type: National,2020,15.917,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",Area type: Rural,2020,6.974,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",Area type: Urban,2020,22.446,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",Area type: National,2020,29.195,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",Area type: Rural,2020,12.087,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",Area type: Urban,2020,42.814,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: National,2020,14.435,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: Rural,2020,6.372,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",Area type: Urban,2020,20.265,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: National,2020,17.451,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: Rural,2020,6.495,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",Area type: Urban,2020,25.494,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: National,2020,40.967,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: Rural,2020,33.045,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",Area type: Urban,2020,44.903,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: National,2020,15.348,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: Rural,2020,4.668,
Armenia,"Unemployment rate by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2019 (%)",ARM - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",Area type: Urban,2020,23.454,
